file_name,spectra_name,cluster,rho,delta
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.619.619.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=619",11202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.620.620.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=620",11302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.621.621.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=621",11402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.622.622.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=622",11502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.624.624.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=624",11602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.625.625.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=625",11702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.626.626.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=626",11802
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.627.627.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=627",11902
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.628.628.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=628",12002
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.630.630.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=630",12102
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.631.631.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=631",12202
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.632.632.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=632",12302
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.633.633.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=633",12402
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.634.634.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=634",12502
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.636.636.3 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=636",12602
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.637.637.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=637",12702
datasets_f/US_113_022114_01.mgf,TITLE=US_113_022114_01.638.638.2 File:"", NativeID:"controllerType=0 controllerNumber=1 scan=638",12802
